Id	Word	Percentage Known	Prevalence	N	Length	Coltheart's N	OLD20	Relative Frequency	Zipf	Relative Contextual Diversity	Logarithm Contextual Diversity
12661	distinció	0.99	2.19	420	9	0	2.20	2.90	3.46	8640.26	3.94
14820	equilibrat	0.99	2.06	403	10	1	1.80	2.90	3.46	8390.68	3.92
22066	inspeccionar	0.99	2.26	437	12	1	1.80	2.90	3.46	8533.30	3.93
23825	lluent	0.99	2.16	383	6	3	1.60	2.90	3.46	6916.96	3.84
25907	modificació	1.00	2.58	426	11	2	2.20	2.90	3.46	8129.21	3.91
26416	múltiple	1.00	2.44	411	8	0	3.20	2.90	3.46	6429.68	3.81
29348	perfeccionar	1.00	2.58	420	12	1	1.80	2.90	3.46	8675.91	3.94
29554	pertànyer	1.00	2.44	418	9	0	2.65	2.90	3.46	8652.14	3.94
31153	prestatge	0.98	2.04	443	9	0	2.40	2.90	3.46	7511.20	3.88
35288	sensual	1.00	2.58	450	7	2	2.15	2.90	3.46	7570.63	3.88
9287	congregació	1.00	2.44	434	11	0	2.95	2.89	3.46	5348.17	3.73
10428	crueltat	0.99	2.25	404	8	0	2.65	2.89	3.46	8438.22	3.93
15200	escàs	1.00	2.44	405	5	2	1.90	2.89	3.46	8866.07	3.95
18290	formiguer	1.00	2.44	413	9	1	2.35	2.89	3.46	5467.01	3.74
18703	fumant	1.00	2.34	419	6	6	1.65	2.89	3.46	7748.90	3.89
21439	inaugural	0.94	1.49	435	9	2	1.80	2.89	3.46	7511.20	3.88
22230	interrupció	1.00	2.35	451	11	0	3.30	2.89	3.46	8830.42	3.95
23322	llagostera	0.99	2.25	417	10	2	2.20	2.89	3.46	4718.27	3.67
23742	llobarro	0.98	2.00	441	8	0	2.90	2.89	3.46	4421.15	3.65
24296	malgastar	0.92	1.41	423	9	1	1.80	2.89	3.46	8604.60	3.94
24715	margarita	0.77	0.74	415	9	2	2.05	2.89	3.46	4730.16	3.68
25600	militant	0.99	2.26	421	8	0	1.90	2.89	3.46	7725.13	3.89
34003	rigorós	1.00	2.33	410	7	2	2.30	2.89	3.46	8711.57	3.94
35385	serenitat	0.98	1.95	427	9	0	2.80	2.89	3.46	8152.98	3.91
39814	vibració	1.00	2.44	406	8	1	2.65	2.89	3.46	6679.27	3.83
290	acceptable	1.00	2.44	427	10	0	2.80	2.88	3.46	8461.99	3.93
4738	beneficiat	0.98	2.04	443	10	1	1.75	2.88	3.46	8747.22	3.94
7965	ciclisme	1.00	2.58	390	8	0	2.75	2.88	3.46	5062.93	3.70
11449	descansat	0.99	2.26	429	9	2	1.70	2.88	3.46	9068.11	3.96
16829	exòtic	1.00	2.58	410	6	1	2.05	2.88	3.46	8152.98	3.91
18179	fonoll	0.98	2.03	433	6	1	1.90	2.88	3.46	4480.57	3.65
25572	mil·lenni	0.99	2.19	431	9	0	3.60	2.88	3.46	7261.62	3.86
25599	militància	1.00	2.34	423	10	0	3.55	2.88	3.46	6203.87	3.79
27185	novè	0.99	2.33	399	4	2	1.80	2.88	3.46	7843.98	3.90
28741	partitura	1.00	2.43	400	9	0	2.85	2.88	3.46	6370.26	3.80
29318	perdiu	1.00	2.44	413	6	5	1.65	2.88	3.46	4575.65	3.66
31524	prosperar	0.99	2.26	421	9	2	1.80	2.88	3.46	8271.83	3.92
35494	setmanal	1.00	2.44	441	8	0	2.50	2.88	3.46	8557.07	3.93
35706	síndic	0.97	1.87	423	6	1	1.85	2.88	3.46	4409.27	3.64
38059	torró	0.99	2.11	405	5	12	1.30	2.88	3.46	3684.29	3.57
38194	traficant	1.00	2.58	440	9	0	2.20	2.88	3.46	6156.33	3.79
2812	arbust	0.99	2.08	433	6	0	1.95	2.87	3.46	6643.61	3.82
4494	basca	0.96	1.66	432	5	16	1.00	2.87	3.46	6453.45	3.81
9217	confirmació	1.00	2.34	426	11	1	2.75	2.87	3.46	7950.94	3.90
9979	corresponsal	0.99	2.25	412	12	0	2.70	2.87	3.46	7095.23	3.85
11572	desè	0.99	2.11	400	4	9	1.50	2.87	3.46	8141.10	3.91
15374	escorta	0.91	1.34	407	7	8	1.35	2.87	3.46	6679.27	3.83
24885	massiu	1.00	2.44	421	6	2	1.85	2.87	3.46	8236.18	3.92
25739	miratge	0.97	1.88	398	7	2	1.85	2.87	3.46	6548.53	3.82
26496	murri	0.91	1.32	404	5	5	1.65	2.87	3.46	6168.22	3.79
27281	nyic	0.58	0.19	402	4	2	1.80	2.87	3.46	2804.82	3.45
27817	orangutan	0.78	0.76	421	9	0	3.65	2.87	3.46	2709.74	3.43
32933	refet	0.96	1.66	414	5	9	1.40	2.87	3.46	8866.07	3.95
36920	tanga	0.95	1.63	427	5	17	1.00	2.87	3.46	5502.67	3.74
38566	tribuna	0.99	2.14	437	7	4	1.70	2.87	3.46	7225.97	3.86
38988	ucraïnès	0.99	2.07	419	8	1	3.20	2.87	3.46	5217.43	3.72
39876	vietnamita	0.99	2.11	403	10	0	3.75	2.87	3.46	3470.37	3.54
17239	farciment	0.98	2.01	399	9	1	2.45	2.86	3.46	4385.50	3.64
18488	frec	0.95	1.59	406	4	12	1.20	2.86	3.46	4516.23	3.66
21111	il·legalment	0.99	2.25	418	12	0	3.80	2.86	3.46	7832.09	3.89
21921	iniciació	1.00	2.44	405	9	0	2.80	2.86	3.46	6453.45	3.81
22473	islamista	0.97	1.87	426	9	0	2.85	2.86	3.46	6560.42	3.82
34254	rosca	0.98	1.92	392	5	11	1.20	2.86	3.46	7475.55	3.87
4723	bena	0.76	0.71	429	4	26	1.00	2.85	3.46	7166.54	3.86
5461	borratxa	0.97	1.76	406	8	4	2.05	2.85	3.45	7202.20	3.86
10092	costella	1.00	2.44	428	8	3	1.75	2.85	3.46	5657.17	3.75
18261	formalment	1.00	2.58	405	10	1	2.35	2.85	3.45	8390.68	3.92
18665	fugitiu	1.00	2.44	422	7	0	2.45	2.85	3.46	6798.11	3.83
22255	intimidar	0.99	2.26	436	9	1	1.80	2.85	3.46	8687.80	3.94
25433	meteorològic	0.99	2.25	409	12	0	3.25	2.85	3.45	7701.36	3.89
29859	pinça	0.99	2.07	416	5	8	1.40	2.85	3.45	6429.68	3.81
29902	pinyol	1.00	2.34	418	6	4	1.70	2.85	3.46	5752.25	3.76
34567	safari	0.99	2.13	433	6	2	1.85	2.85	3.45	5502.67	3.74
36317	suavitat	0.99	2.16	385	8	0	2.25	2.85	3.46	8461.99	3.93
39148	urani	1.00	2.58	397	5	3	1.75	2.85	3.46	3470.37	3.54
39153	urbanisme	1.00	2.58	438	9	0	2.65	2.85	3.46	6334.61	3.80
575	adhesiu	1.00	2.33	402	7	2	2.40	2.84	3.45	5276.86	3.72
13526	embranzida	0.95	1.61	387	10	0	3.35	2.84	3.45	8545.18	3.93
15125	escapada	0.98	1.99	377	8	6	1.55	2.84	3.45	8069.79	3.91
17421	feixisme	1.00	2.33	414	8	0	2.65	2.84	3.45	4991.62	3.70
18666	fuita	0.97	1.77	418	5	8	1.40	2.84	3.45	6667.38	3.82
22529	ivori	0.85	1.04	416	5	0	1.85	2.84	3.45	4860.89	3.69
25991	molsa	0.98	1.98	425	5	11	1.30	2.84	3.45	6013.72	3.78
28287	paller	0.98	2.03	427	6	13	1.05	2.84	3.45	7808.32	3.89
29126	pelegrinatge	0.89	1.23	445	12	1	3.05	2.84	3.45	6287.07	3.80
9978	corresponent	1.00	2.44	439	12	0	2.80	2.83	3.45	8901.72	3.95
11034	deixeble	0.99	2.14	439	8	1	2.70	2.83	3.45	7083.35	3.85
12656	distant	0.99	2.26	426	7	2	1.80	2.83	3.45	8497.64	3.93
15269	esclavitud	0.96	1.70	399	10	0	2.70	2.83	3.45	5669.06	3.75
17528	fermesa	1.00	2.34	429	7	1	1.85	2.83	3.45	8259.95	3.92
21126	il·luminat	1.00	2.58	430	10	1	1.80	2.83	3.45	8355.02	3.92
21397	imputació	1.00	2.35	450	9	1	2.40	2.83	3.45	4872.77	3.69
24309	maligne	0.99	2.14	448	7	2	2.10	2.83	3.45	5680.94	3.75
30676	porcellana	0.97	1.86	415	10	0	2.45	2.83	3.45	5978.06	3.78
33064	regiment	0.99	2.13	430	8	1	1.90	2.83	3.45	5633.40	3.75
33436	repel·lent	1.00	2.45	455	10	1	2.45	2.83	3.45	7142.77	3.85
34590	sagnant	0.99	2.20	444	7	1	1.85	2.83	3.45	8378.79	3.92
34768	salvant	0.97	1.79	407	7	6	1.55	2.83	3.45	8616.49	3.94
36309	striptease	0.74	0.64	439	10	0	4.10	2.83	3.45	5609.63	3.75
3109	arrogant	0.99	2.11	401	8	1	1.85	2.82	3.45	8271.83	3.92
6464	caliu	1.00	2.44	419	5	6	1.55	2.82	3.45	7558.74	3.88
16257	estímul	1.00	2.34	434	7	1	2.50	2.82	3.45	7832.09	3.89
19809	governant	0.99	2.19	420	9	0	2.00	2.82	3.45	7630.05	3.88
24378	mamar	0.99	2.07	419	5	13	1.10	2.82	3.45	7119.00	3.85
25999	mom	0.14	-1.07	418	3	23	1.00	2.82	3.45	4207.22	3.62
2834	ardent	0.95	1.63	423	6	2	1.85	2.81	3.45	6798.11	3.83
12867	donada	0.96	1.68	385	6	13	1.25	2.81	3.45	8711.57	3.94
15322	escombrar	1.00	2.44	413	9	1	1.80	2.81	3.45	7879.63	3.90
20337	hàbit	1.00	2.58	427	5	3	1.80	2.81	3.45	7392.35	3.87
22012	inscriure	1.00	2.58	417	9	2	2.15	2.81	3.45	7475.55	3.87
22155	interacció	1.00	2.44	428	10	0	2.65	2.81	3.45	7927.17	3.90
30359	pobla	0.87	1.11	427	5	8	1.40	2.81	3.45	4884.66	3.69
35443	sèrum	0.99	2.19	422	5	0	2.00	2.81	3.45	4837.12	3.69
36407	suborn	0.94	1.52	387	6	0	1.75	2.81	3.45	6703.03	3.83
37546	terrorífic	1.00	2.34	438	10	0	3.45	2.81	3.45	7796.44	3.89
39925	vinculació	1.00	2.34	426	10	0	2.75	2.81	3.45	8057.90	3.91
2165	animalada	1.00	2.44	412	9	0	2.70	2.80	3.45	8248.06	3.92
6991	capta	0.92	1.40	417	5	15	1.00	2.80	3.45	8473.87	3.93
7542	catedràtic	0.99	2.32	391	10	0	3.35	2.80	3.45	6810.00	3.83
9064	concebre	1.00	2.34	415	8	1	1.90	2.80	3.45	8259.95	3.92
9360	conquistar	0.80	0.83	417	10	1	1.75	2.80	3.45	8069.79	3.91
17417	feix	0.97	1.81	422	4	15	1.00	2.80	3.45	6394.03	3.81
20214	guarnició	0.98	2.03	433	9	0	2.85	2.80	3.45	7012.04	3.85
24615	maquillar	0.98	1.99	438	9	1	1.75	2.80	3.45	7737.01	3.89
32038	quètxup	0.92	1.38	418	7	1	3.35	2.80	3.45	5859.21	3.77
32468	rateta	1.00	2.44	405	6	6	1.70	2.80	3.45	4112.15	3.61
241	acadèmic	1.00	2.58	422	8	1	2.70	2.79	3.45	7891.52	3.90
654	adquirit	0.99	2.12	419	8	4	1.95	2.79	3.45	8866.07	3.95
10229	cremós	1.00	2.44	424	6	3	1.85	2.79	3.45	5490.78	3.74
15448	escuradents	1.00	2.34	421	11	0	2.85	2.79	3.45	5597.75	3.75
17624	fetus	0.99	2.21	461	5	2	1.80	2.79	3.45	5300.63	3.72
18945	galliner	1.00	2.58	417	8	1	2.20	2.79	3.45	7012.04	3.85
19780	gosat	0.87	1.11	432	5	7	1.50	2.79	3.45	8711.57	3.94
22706	juliana	0.97	1.87	386	7	1	1.95	2.79	3.45	4967.85	3.70
24408	manat	0.98	1.93	413	5	18	1.00	2.79	3.45	7974.71	3.90
27359	obrer	1.00	2.33	409	5	6	1.45	2.79	3.45	6512.88	3.81
30547	polleguera	0.99	2.12	410	10	1	3.15	2.79	3.45	8497.64	3.93
30974	predicció	1.00	2.44	429	9	0	2.50	2.79	3.45	6358.38	3.80
40502	xerra	0.96	1.75	424	5	18	1.00	2.79	3.45	7653.82	3.88
24384	mambo	0.86	1.08	425	5	3	1.70	2.78	3.44	4421.15	3.65
26927	neutral	1.00	2.34	416	7	0	1.90	2.78	3.44	7249.74	3.86
27135	noruec	0.97	1.88	439	6	0	2.35	2.78	3.44	6429.68	3.81
36934	tanoca	0.91	1.32	424	6	1	1.90	2.78	3.44	7701.36	3.89
37662	tija	0.99	2.13	427	4	8	1.55	2.78	3.44	6417.80	3.81
661	adreçar	1.00	2.44	428	7	1	1.75	2.77	3.44	8319.37	3.92
8232	clariana	1.00	2.34	418	8	0	2.25	2.77	3.44	6346.49	3.80
9224	confitar	0.99	2.27	446	8	4	1.60	2.77	3.44	7059.58	3.85
13021	duet	0.99	2.06	405	4	13	1.10	2.77	3.44	6893.19	3.84
16249	estimació	1.00	2.34	432	9	1	2.50	2.77	3.44	7808.32	3.89
17790	filtrar	0.99	2.20	445	7	1	1.80	2.77	3.44	7760.78	3.89
22136	intel·lecte	0.99	2.11	396	11	0	4.15	2.77	3.44	8521.41	3.93
25534	microscopi	1.00	2.58	445	10	0	2.95	2.77	3.44	6215.76	3.79
33823	retrocedir	0.98	1.91	425	10	4	1.90	2.77	3.44	8022.25	3.90
35532	sexualment	1.00	2.58	411	10	0	2.80	2.77	3.44	7653.82	3.88
37814	tita	0.85	1.03	387	4	29	1.00	2.77	3.44	5550.21	3.74
39345	vàlvula	0.99	2.24	399	7	0	2.85	2.77	3.44	5823.56	3.77
1718	amarg	0.99	2.17	391	5	6	1.30	2.76	3.44	7737.01	3.89
4241	bandada	0.89	1.22	438	7	6	1.60	2.76	3.44	3767.49	3.58
6533	camarada	0.95	1.64	411	8	2	1.85	2.76	3.44	4278.53	3.63
9566	contraatac	0.97	1.88	431	10	0	2.30	2.76	3.44	7237.85	3.86
12874	donatiu	0.99	2.13	432	7	0	2.25	2.76	3.44	3862.56	3.59
20297	guitarrista	0.99	2.26	422	11	0	3.45	2.76	3.44	6738.69	3.83
25898	modernista	1.00	2.58	414	10	0	2.70	2.76	3.44	6168.22	3.79
27635	olivera	1.00	2.44	424	7	5	1.55	2.76	3.44	4884.66	3.69
31977	quarto	0.57	0.17	441	6	6	1.60	2.76	3.44	6263.30	3.80
33635	respectable	1.00	2.44	435	11	0	2.70	2.76	3.44	8307.48	3.92
34948	sarró	0.98	1.97	403	5	8	1.50	2.76	3.44	6215.76	3.79
7447	casta	0.94	1.52	434	5	20	1.00	2.75	3.44	5407.59	3.73
8399	clos	0.93	1.46	438	4	12	1.00	2.75	3.44	4944.08	3.69
11184	dens	0.98	2.06	398	4	24	1.00	2.75	3.44	8010.36	3.90
13145	editar	1.00	2.44	411	6	3	1.60	2.75	3.44	7487.43	3.87
14534	entenent	0.97	1.86	408	8	2	1.85	2.75	3.44	8628.37	3.94
16072	estafador	1.00	2.34	416	9	1	1.95	2.75	3.44	6500.99	3.81
16687	excavació	1.00	2.44	414	9	0	2.80	2.75	3.44	4694.50	3.67
17380	feblesa	1.00	2.34	435	7	0	2.20	2.75	3.44	8046.02	3.91
19129	garriga	0.99	2.17	389	7	4	1.80	2.75	3.44	5621.52	3.75
27845	ordi	0.96	1.71	414	4	10	1.00	2.75	3.44	5264.97	3.72
30935	precipici	0.97	1.86	410	9	1	2.45	2.75	3.44	6524.76	3.82
32951	reflectir	0.97	1.86	417	9	7	1.55	2.75	3.44	8307.48	3.92
33124	regust	1.00	2.58	432	6	2	1.90	2.75	3.44	8390.68	3.92
34565	safareig	0.98	1.99	433	8	0	2.60	2.75	3.44	6619.84	3.82
128	abracadabra	0.83	0.94	415	11	0	3.65	2.74	3.44	5752.25	3.76
1203	al·lèrgic	1.00	2.58	395	9	1	2.95	2.74	3.44	6940.73	3.84
3399	associar	0.99	2.26	430	8	3	1.70	2.74	3.44	8188.64	3.91
3480	atabalar	1.00	2.34	429	8	1	1.80	2.74	3.44	8390.68	3.92
5382	bony	0.94	1.53	392	4	14	1.05	2.74	3.44	6251.41	3.80
12564	disminuït	1.00	2.33	410	9	3	2.25	2.74	3.44	8176.75	3.91
15525	esgotador	0.99	2.19	425	9	0	2.40	2.74	3.44	8533.30	3.93
27484	ocultar	0.96	1.73	380	7	1	1.70	2.74	3.44	7998.48	3.90
27923	originari	1.00	2.34	429	9	1	1.80	2.74	3.44	8248.06	3.92
29295	percebre	0.99	2.26	436	8	1	1.80	2.74	3.44	7950.94	3.90
33887	reverend	0.89	1.18	401	8	1	2.20	2.74	3.44	3541.67	3.55
34845	sanguini	0.98	1.95	439	8	1	2.55	2.74	3.44	6358.38	3.80
35729	single	0.67	0.43	424	6	4	1.70	2.74	3.44	5324.40	3.73
36919	tàndem	1.00	2.34	426	6	0	1.95	2.74	3.44	6916.96	3.84
37749	tiquet	0.97	1.88	438	6	4	1.65	2.74	3.44	6560.42	3.82
38001	torero	0.80	0.82	427	6	4	1.65	2.74	3.44	5704.71	3.76
38668	triomfant	0.99	2.25	413	9	0	2.20	2.74	3.44	8295.60	3.92
5335	bombardejar	0.99	2.24	400	11	1	2.00	2.73	3.44	6655.50	3.82
7859	cereal	0.99	2.26	433	6	1	1.90	2.73	3.44	5978.06	3.78
12399	dina	0.62	0.30	397	4	26	1.00	2.73	3.44	5241.20	3.72
14178	enfortir	1.00	2.44	418	8	4	1.70	2.73	3.44	8105.44	3.91
17031	faceta	0.92	1.37	419	6	4	1.75	2.73	3.44	8057.90	3.91
23709	lliscar	0.99	2.26	427	7	3	1.65	2.73	3.44	7380.47	3.87
24942	matemàtic	1.00	2.58	413	9	0	2.70	2.73	3.44	5657.17	3.75
26469	munyir	1.00	2.34	437	6	8	1.40	2.73	3.44	5300.63	3.72
46	abatre	0.97	1.88	394	6	2	1.75	2.72	3.43	6738.69	3.83
3363	assequible	1.00	2.33	403	10	0	3.30	2.72	3.44	8046.02	3.91
6572	caminada	1.00	2.44	427	8	4	1.75	2.72	3.44	6596.07	3.82
15283	escó	0.97	1.78	421	4	3	1.75	2.72	3.44	4789.58	3.68
17274	farmacèutic	1.00	2.58	421	11	0	4.45	2.72	3.44	6465.34	3.81
19177	gasoil	0.97	1.87	428	6	0	1.90	2.72	3.43	5728.48	3.76
22957	lasanya	0.86	1.06	389	7	0	2.15	2.72	3.44	4207.22	3.62
23336	llamàntol	0.98	1.92	439	9	1	3.50	2.72	3.43	2864.24	3.46
27504	odissea	0.99	2.17	398	7	1	2.45	2.72	3.43	6584.19	3.82
28613	parcialment	1.00	2.34	430	11	1	2.80	2.72	3.44	8343.14	3.92
28841	pasturar	1.00	2.44	410	8	2	1.75	2.72	3.44	7368.58	3.87
30706	porra	0.98	1.91	389	5	19	1.00	2.72	3.44	6394.03	3.81
32112	quiosc	1.00	2.58	418	6	0	2.05	2.72	3.44	6298.95	3.80
32399	rar	0.95	1.59	411	3	23	1.00	2.72	3.44	7725.13	3.89
36111	somiador	0.95	1.59	443	8	0	2.05	2.72	3.44	6239.53	3.80
826	afinar	0.99	2.18	416	6	5	1.50	2.71	3.43	7820.21	3.89
2018	anatomia	1.00	2.43	404	8	0	2.50	2.71	3.43	6013.72	3.78
4271	banquer	1.00	2.44	437	7	6	1.50	2.71	3.43	5966.18	3.78
4575	batedor	0.90	1.28	446	7	2	1.75	2.71	3.43	4753.93	3.68
4693	beixamel	0.98	2.04	438	8	0	2.90	2.71	3.43	3208.90	3.51
11473	descendència	0.99	2.27	443	12	0	3.45	2.71	3.43	7202.20	3.86
25663	minimitzar	1.00	2.33	414	10	1	1.80	2.71	3.43	8081.67	3.91
25697	minyó	1.00	2.44	425	5	2	1.90	2.71	3.43	6881.31	3.84
29700	petúnia	0.98	1.90	413	7	1	2.20	2.71	3.43	3422.83	3.54
31709	puça	1.00	2.44	415	4	10	1.45	2.71	3.43	4979.74	3.70
36883	tamboret	0.98	1.98	419	8	2	2.35	2.71	3.43	5526.44	3.74
39781	vetllar	1.00	2.35	445	7	1	1.75	2.71	3.43	8307.48	3.92
7	abadia	0.95	1.59	429	6	1	1.80	2.70	3.43	4373.61	3.64
1745	amateur	0.93	1.42	437	7	0	2.45	2.70	3.43	7154.66	3.86
2988	arqueòleg	1.00	2.58	423	9	0	3.05	2.70	3.43	5550.21	3.74
12335	digestiu	1.00	2.43	395	8	1	2.45	2.70	3.43	6334.61	3.80
14689	enverinar	0.99	2.18	406	9	2	1.75	2.70	3.43	7000.16	3.85
21816	infinitat	0.99	2.26	422	9	0	2.25	2.70	3.43	8461.99	3.93
22585	jau	0.90	1.26	440	3	24	1.00	2.70	3.43	2911.78	3.46
22600	jeroglífic	1.00	2.43	399	10	0	3.65	2.70	3.43	5348.17	3.73
31930	qualificar	0.99	2.25	417	10	1	2.00	2.70	3.43	8355.02	3.92
32457	rat	0.57	0.17	431	3	28	1.00	2.70	3.43	2460.16	3.39
33088	regna	0.91	1.34	431	5	9	1.30	2.70	3.43	7950.94	3.90
618	adobar	0.99	2.18	419	6	4	1.65	2.69	3.43	8319.37	3.92
3939	avortar	0.96	1.72	392	7	2	1.75	2.69	3.43	6346.49	3.80
4340	barber	1.00	2.35	442	6	6	1.45	2.69	3.43	5573.98	3.75
9471	constructor	1.00	2.44	428	11	1	2.25	2.69	3.43	7154.66	3.86
10680	cuscús	0.97	1.78	396	6	0	2.25	2.69	3.43	2971.20	3.47
23328	llàgrima	1.00	2.44	413	8	0	2.85	2.69	3.43	6940.73	3.84
25059	mediació	1.00	2.58	431	8	0	2.30	2.69	3.43	5526.44	3.74
26363	mudar	0.99	2.09	443	5	6	1.55	2.69	3.43	8022.25	3.90
27572	oidà	0.49	-0.04	389	4	1	1.90	2.69	3.43	463.51	2.67
31921	quadro	0.50	0.01	422	6	3	1.75	2.69	3.43	2983.09	3.48
33808	retre	0.85	1.01	446	5	7	1.35	2.69	3.43	8010.36	3.90
35562	sideral	0.96	1.74	436	7	0	1.90	2.69	3.43	8105.44	3.91
39439	vega	0.60	0.25	416	4	22	1.00	2.69	3.43	4540.00	3.66
39770	veta	0.92	1.39	427	4	27	1.00	2.69	3.43	7404.24	3.87
10367	croissant	0.93	1.46	417	9	0	2.60	2.68	3.43	5645.29	3.75
11842	desmaiar	0.96	1.72	420	8	2	1.75	2.68	3.43	7594.40	3.88
14581	entranyable	0.97	1.82	435	11	0	3.55	2.68	3.43	8176.75	3.91
20231	guerrera	0.97	1.86	415	8	2	1.85	2.68	3.43	5538.32	3.74
28591	paràsit	1.00	2.44	414	7	0	2.20	2.68	3.43	5478.90	3.74
28597	paratge	0.99	2.07	419	7	2	1.80	2.68	3.43	6714.92	3.83
31159	prestigiós	1.00	2.43	399	10	0	2.45	2.68	3.43	8283.71	3.92
31462	pròpiament	0.98	1.90	423	10	0	2.75	2.68	3.43	7891.52	3.90
33583	rerefons	0.96	1.71	433	8	0	2.90	2.68	3.43	7832.09	3.89
34252	rosat	1.00	2.44	438	5	10	1.20	2.68	3.43	5882.98	3.77
35157	sella	0.87	1.11	402	5	16	1.15	2.68	3.43	5419.47	3.73
36464	subvenció	0.99	2.26	428	9	0	2.75	2.68	3.43	6584.19	3.82
37278	témer	0.96	1.70	424	5	0	2.00	2.68	3.43	8224.29	3.92
1675	alzina	0.99	2.27	441	6	7	1.55	2.67	3.43	4765.81	3.68
3692	august	0.81	0.86	418	6	0	1.85	2.67	3.43	4230.99	3.63
5256	boicot	1.00	2.34	421	6	0	1.95	2.67	3.43	5312.51	3.73
5723	bridge	0.42	-0.21	414	6	0	2.35	2.67	3.43	5502.67	3.74
6492	calorós	0.99	2.14	436	7	0	1.90	2.67	3.43	7701.36	3.89
14415	enriquir	0.99	2.12	416	8	6	1.60	2.67	3.43	7998.48	3.90
16669	exagerar	1.00	2.44	410	8	1	1.80	2.67	3.43	8248.06	3.92
22897	lamentar	0.96	1.66	428	8	1	1.80	2.67	3.43	8485.76	3.93
33018	reg	0.90	1.28	437	3	18	1.00	2.67	3.43	5764.13	3.76
35130	seguidament	0.96	1.75	426	11	0	2.85	2.67	3.43	6287.07	3.80
38856	tuberculosi	0.99	2.25	412	11	1	3.70	2.67	3.43	3803.14	3.58
1968	anaconda	0.96	1.69	389	8	0	2.85	2.66	3.43	2697.85	3.43
3476	astut	0.98	2.03	430	5	2	1.80	2.66	3.43	7689.47	3.89
7234	carnívor	1.00	2.34	431	8	0	2.85	2.66	3.43	6156.33	3.79
10472	cub	0.97	1.76	431	3	17	1.00	2.66	3.42	5027.28	3.70
10750	danès	1.00	2.35	458	5	2	1.85	2.66	3.43	5573.98	3.75
15397	escriptori	1.00	2.58	415	10	2	2.50	2.66	3.43	6667.38	3.82
15527	esgotar	0.99	2.17	401	7	2	1.75	2.66	3.43	7879.63	3.90
18390	fotogràfic	1.00	2.58	420	10	2	1.85	2.66	3.42	6441.57	3.81
19270	gegantí	1.00	2.58	416	7	3	1.90	2.66	3.43	7808.32	3.89
21280	imperdonable	1.00	2.44	409	12	0	3.35	2.66	3.42	8046.02	3.91
21319	import	0.99	2.26	435	6	2	1.55	2.66	3.42	7558.74	3.88
27120	noranta	0.96	1.72	415	7	2	2.00	2.66	3.43	6691.15	3.83
28302	palmarès	0.95	1.61	423	8	2	2.00	2.66	3.43	7261.62	3.86
28347	pamela	0.91	1.33	425	6	0	1.95	2.66	3.43	2674.08	3.43
28839	pastura	0.99	2.12	415	7	6	1.50	2.66	3.43	6572.30	3.82
31025	prehistòric	1.00	2.33	407	11	1	3.25	2.66	3.43	5918.64	3.77
32259	ràfega	0.99	2.12	415	6	0	2.00	2.66	3.43	5954.29	3.78
36477	succeir	0.96	1.69	444	7	0	2.10	2.66	3.43	7903.40	3.90
39652	verinós	0.98	2.01	403	7	1	1.90	2.66	3.42	6191.99	3.79
40279	waterpolo	0.93	1.47	418	9	0	3.75	2.66	3.42	5039.16	3.70
2688	apropiat	0.99	2.07	416	8	1	1.75	2.65	3.42	8378.79	3.92
4579	bateig	1.00	2.58	431	6	2	1.85	2.65	3.42	5669.06	3.75
6357	calç	0.97	1.80	417	4	20	1.00	2.65	3.42	4825.23	3.68
6771	cantautor	0.99	2.18	409	9	0	2.60	2.65	3.42	6215.76	3.79
7484	casual	1.00	2.34	418	6	1	1.85	2.65	3.42	7855.86	3.90
14366	enormement	0.96	1.68	452	10	0	3.00	2.65	3.42	7986.59	3.90
15545	esguerrar	0.96	1.71	413	9	2	1.75	2.65	3.42	7939.06	3.90
24185	majoritari	0.99	2.26	424	10	0	3.20	2.65	3.42	7285.39	3.86
34993	sauna	0.99	2.26	421	5	7	1.60	2.65	3.42	5490.78	3.74
38577	tricicle	1.00	2.43	400	8	0	2.80	2.65	3.42	4124.03	3.62
39449	vegetarià	1.00	2.58	402	9	1	2.75	2.65	3.42	6703.03	3.83
40635	xofer	0.94	1.56	435	5	3	1.75	2.65	3.42	6322.72	3.80
9400	conservatori	1.00	2.58	413	12	0	2.70	2.64	3.42	4979.74	3.70
9732	coordinador	1.00	2.34	416	11	0	2.50	2.64	3.42	6382.14	3.81
9756	copilot	0.99	2.25	419	7	0	2.25	2.64	3.42	5835.44	3.77
12738	divuit	0.99	2.27	444	6	2	1.75	2.64	3.42	7285.39	3.86
29459	permanència	1.00	2.33	402	11	0	3.50	2.64	3.42	7035.81	3.85
31431	promotor	0.99	2.24	400	8	0	2.50	2.64	3.42	6203.87	3.79
33443	repensar	0.99	2.26	421	8	2	1.75	2.64	3.42	7784.55	3.89
3982	babuí	0.81	0.88	428	5	0	2.00	2.63	3.42	2567.12	3.41
5272	boix	0.96	1.75	427	4	12	1.00	2.63	3.42	3993.30	3.60
10725	dallò	0.35	-0.37	429	5	4	1.70	2.63	3.42	7059.58	3.85
19821	grada	0.96	1.67	446	5	12	1.10	2.63	3.42	6762.46	3.83
24568	manuscrit	1.00	2.33	402	9	0	3.25	2.63	3.42	4480.57	3.65
27102	nòmina	1.00	2.35	445	6	2	1.90	2.63	3.42	7000.16	3.85
36649	suplicar	0.97	1.82	441	8	2	1.70	2.63	3.42	7915.29	3.90
